長野,0904,Okaya,岡谷
長野,0905,Iida,飯田
長野,0906,Suwa,諏訪
長野,0907,Suzaka,須坂
長野,0908,Komoro,小諸
長野,0909,Ina,伊那
長野,0910,Komagane,駒ヶ根
長野,0911,Nakano,中野
長野,0912,Omachi,大町
長野,0913,Iiyama,飯山
長野,0914,Chino,茅野
長野,0915,Shiojiri,塩尻
長野,0918,Saku,佐久
長野,0919,Chikuma,千曲
長野,0920,Toumi,東御
長野,0921,Azumino,安曇野
東京,100101,Chiyoda,千代田
東京,100102,Chuo,中央
東京,100103,Minato,港
東京,100104,Shinjuku,新宿
東京,100105,Bunkyo,文京
東京,100106,Taito,台東
東京,100107,Sumida,墨田
東京,100108,Koto,江東
東京,100109,Shinagawa,品川
東京,100110,Meguro,目黒
東京,100111,Ota,大田
東京,100112,Setagaya,世田谷
東京,100113,Shibuya,渋谷
東京,100114,Nakano,中野
東京,100115,Suginami,杉並
東京,100116,Toshima,豊島
東京,100117,Kita,北
東京,100118,Arakawa,荒川
東京,100119,Itabashi,板橋
東京,100120,Nerima,練馬
東京,100121,Adachi,足立
東京,100122,Katsushika,葛飾
東京,100123,Edogawa,江戸川
東京,1002,Hachioji,八王子
東京,1003,Tachikawa,立川
東京,1004,Musashino,武蔵野
東京,1005,Mitaka,三鷹
東京,1006,Ome,青梅
東京,1007,Fuchu,府中
東京,1008,Akishima,昭島
東京,1009,Chofu,調布
東京,1010,Machida,町田
東京,1011,Koganei,小金井
東京,1012,Kodaira,小平
東京,1013,Hino,日野
東京,1014,Higashimurayama,東村山
東京,1015,Kokubunji,国分寺
東京,1016,Kunitachi,国立
東京,1019,Fussa,福生
東京,1020,Komae,狛江
東京,1021,Higashiyamato,東大和
東京,1022,Kiyose,清瀬
東京,1023,Higashikurume,東久留米
東京,1024,Musashimurayama,武蔵村山
東京,1025,Tama,多摩
東京,1026,Inagi,稲城
東京,1028,Hamura,羽村
東京,1029,Akiruno,あきる野
東京,1030,Nishitokyo,西東京
神奈川,1101,Yokohama,横浜
神奈川,1102,Yokosuka,横須賀
神奈川,1103,Kawasaki,川崎
神奈川,1104,Hiratsuka,平塚
神奈川,1105,Kamakura,鎌倉
神奈川,1106,Fujisawa,藤沢
神奈川,1107,Odawara,小田原
神奈川,1108,Chigasaki,茅ヶ崎
神奈川,1109,Zushi,逗子
神奈川,1110,Sagamihara,相模原
神奈川,1111,Miura,三浦
神奈川,1112,Hadano,秦野
神奈川,1113,Atsugi,厚木
神奈川,1114,Yamato,大和
神奈川,1115,Isehara,伊勢原
神奈川,1116,Ebina,海老名
神奈川,1117,Zama,座間
神奈川,1118,Minamiashigara,南足柄
神奈川,1119,Ayase,綾瀬
千葉,1201,Chiba,千葉
千葉,1202,Choshi,銚子
千葉,1203,Ichikawa,市川
千葉,1204,Funabashi,船橋
千葉,1205,Tateyama,館山
千葉,1206,Kisarazu,木更津
千葉,1207,Matsudo,松戸
千葉,1208,Noda,野田
千葉,1210,Mobara,茂原
千葉,1211,Narita,成田
千葉,1212,Sakura,佐倉
千葉,1213,Togane,東金
千葉,1215,Asahi,旭
千葉,1216,Narashino,習志野
千葉,1217,Kashiwa,柏
千葉,1218,Katsuura,勝浦
千葉,1219,Ichihara,市原
千葉,1220,Nagareyama,流山
千葉,1221,Yachiyo,八千代
千葉,1222,Abiko,我孫子
千葉,1223,Kamogawa,鴨川
千葉,1224,Kimitsu,君津
千葉,1225,Kamagaya,鎌ケ谷
千葉,1226,Futtu,富津
千葉,1227,Urayasu,浦安
千葉,1228,Yotsukaido,四街道
千葉,1229,Sodegaura,袖ケ浦
千葉,1230,Yachimata,八街
千葉,1231,Inzai,印西
千葉,1232,Shiroi,白井
千葉,1233,Tomisato,富里
千葉,1234,Minamiboso,南房総
千葉,1235,Sosa,匝瑳
千葉,1236,Katori,香取
千葉,1237,Sanmu,山武
千葉,1238,Isumi,いすみ
千葉,1239,Oamishirasato,大網白里
埼玉,1302,Kawagoe,川越
埼玉,1303,Kumagaya,熊谷
埼玉,1304,Kawaguchi,川口
埼玉,1306,Gyoda,行田
埼玉,1307,Chichibu,秩父
埼玉,1308,Tokorozawa,所沢
埼玉,1309,Hanno,飯能
埼玉,1310,Kazo,加須
埼玉,1311,Honjo,本庄
埼玉,1312,Higashimatsuyama,東松山
埼玉,1314,Kasukabe,春日部
埼玉,1315,Sayama,狭山
埼玉,1316,Hanyu,羽生
埼玉,1317,Konosu,鴻巣
埼玉,1318,Fukaya,深谷
埼玉,1319,Ageo,上尾
埼玉,1321,Soka,草加
埼玉,1322,Koshigaya,越谷
埼玉,1323,Warabi,蕨
埼玉,1324,Toda,戸田
埼玉,1325,Iruma,入間
埼玉,1327,Asaka,朝霞
埼玉,1328,Shiki,志木
埼玉,1329,Wako,和光
埼玉,1330,Niiza,新座
埼玉,1331,Okegawa,桶川
埼玉,1332,Kuki,久喜
埼玉,1333,Kitamoto,北本
埼玉,1334,Yashio,八潮
埼玉,1336,Fujimi,富士見
埼玉,1337,Misato,三郷
埼玉,1338,Hasuda,蓮田
埼玉,1339,Sakado,坂戸
埼玉,1340,Satte,幸手
埼玉,1341,Tsurugashima,鶴ヶ島
埼玉,1342,Hidaka,日高
埼玉,1343,Yoshikawa,吉川
埼玉,1344,Saitama,さいたま
埼玉,1345,Fujimino,ふじみ野
埼玉,1346,Shiraoka,白岡
茨城,1401,Mito,水戸
茨城,1402,Hitachi,日立
茨城,1403,Tsuchiura,土浦
茨城,1404,Koga,古河
茨城,1405,Ishioka,石岡
茨城,1407,Yuki,結城
茨城,1408,Ryugasaki,龍ケ崎
茨城,1410,Shimotsuma,下妻
茨城,1412,Hitachiota,常陸太田
茨城,1414,Takahagi,高萩
茨城,1415,Kitaibaraki,北茨城
茨城,1416,Kasama,笠間
茨城,1417,Toride,取手
茨城,1419,Ushiku,牛久
茨城,1420,Tsukuba,つくば
茨城,1421,Hitachinaka,ひたちなか
茨城,1422,Kashima,鹿嶋
茨城,1423,Itako,潮来
茨城,1424,Moriya,守谷
茨城,1425,Hitachiomiya,常陸大宮
茨城,1426,Naka,那珂
茨城,1427,Chikusei,筑西
茨城,1428,Bandou,坂東
茨城,1429,Inashiki,稲敷
茨城,1430,Kasumigaura,かすみがうら
茨城,1431,Sakuragawa,桜川
茨城,1432,Kamisu,神栖
茨城,1433,Namegata,行方
茨城,1434,Hokota,鉾田
茨城,1435,Joso,常総
茨城,1436,Tsukubamirai,つくばみらい
茨城,1437,Omitama,小美玉
栃木,1501,Utsunomiya,宇都宮
栃木,1502,Ashikaga,足利
栃木,1503,Tochigi,栃木
栃木,1504,Sano,佐野
栃木,1505,Kanuma,鹿沼
栃木,1506,Nikko,日光
栃木,1508,Oyama,小山
栃木,1509,Mooka,真岡
栃木,1510,Otawara,大田原
栃木,1511,Yaita,矢板
栃木,1513,Nasushiobara,那須塩原
栃木,1514,Sakura,さくら
栃木,1515,Nasukarasuyama,那須烏山
栃木,1516,Shimotsuke,下野
群馬,1601,Maebashi,前橋
群馬,1602,Takasaki,高崎
群馬,1603,Kiryu,桐生
群馬,1604,Isesaki,伊勢崎
群馬,1605,Ota,太田
群馬,1606,Numata,沼田
群馬,1607,Tatebayashi,館林
群馬,1608,Shibukawa,渋川
群馬,1609,Fujioka,藤岡
群馬,1610,Tomioka,富岡
群馬,1611,Annaka,安中
群馬,1612,Midori,みどり
山梨,1701,Kofu,甲府
山梨,1702,Fujiyoshida,富士吉田
山梨,1704,Tsuru,都留
山梨,1705,Yamanashi,山梨
山梨,1706,Otsuki,大月
山梨,1707,Nirasaki,韮崎
山梨,1709,Hokuto,北杜
山梨,1710,Kai,甲斐
山梨,1711,Fuefuki,笛吹
山梨,1712,Uenohara,上野原
山梨,1713,Koshu,甲州
山梨,1714,Chuo,中央
静岡,1801,Shizuoka,静岡
静岡,1802,Hamamatsu,浜松
静岡,1803,Numazu,沼津
静岡,1805,Atami,熱海
静岡,1806,Mishima,三島
静岡,1807,Fujinomiya,富士宮
静岡,1808,Ito,伊東
静岡,1809,Shimada,島田
静岡,1811,Iwata,磐田
静岡,1812,Yaizu,焼津
静岡,1813,Fuji,富士
静岡,1814,Kakegawa,掛川
静岡,1815,Fujieda,藤枝
静岡,1816,Gotemba,御殿場
静岡,1817,Fukuroi,袋井
静岡,1820,Shimoda,下田
静岡,1821,Susono,裾野
静岡,1822,Kosai,湖西
静岡,1823,Izu,伊豆
静岡,1824,Omaezaki,御前崎
静岡,1825,Kikugawa,菊川
静岡,1826,Izunokuni,伊豆の国
静岡,1827,Makinohara,牧之原
岐阜,1901,Gifu,岐阜
岐阜,1902,Ogaki,大垣
岐阜,1903,Takayama,高山
岐阜,1904,Tajimi,多治見
岐阜,1905,Seki,関
岐阜,1906,Nakatsugawa,中津川
岐阜,1907,Mino,美濃
岐阜,1908,Mizunami,瑞浪
岐阜,1909,Hashima,羽島
岐阜,1910,Ena,恵那
岐阜,1911,Minokamo,美濃加茂
岐阜,1912,Toki,土岐
岐阜,1913,Kakamigahara,各務原
岐阜,1914,Kani,可児
岐阜,1915,Yamagata,山県
岐阜,1916,Mizuho,瑞穂
岐阜,1917,Hida,飛騨
岐阜,1918,Motosu,本巣
岐阜,1919,Gujo,郡上
岐阜,1920,Gero,下呂
岐阜,1921,Kaizu,海津
愛知,2001,Nagoya,名古屋
愛知,2002,Toyohashi,豊橋
愛知,2003,Okazaki,岡崎
愛知,2004,Ichinomiya,一宮
愛知,2005,Seto,瀬戸
愛知,2006,Handa,半田
愛知,2007,Kasugai,春日井
愛知,2008,Toyokawa,豊川
愛知,2009,Tsushima,津島
愛知,2010,Hekinan,碧南
愛知,2011,Kariya,刈谷
愛知,2012,Toyota,豊田
愛知,2013,Anjo,安城
愛知,2014,Nishio,西尾
愛知,2015,Gamagori,蒲郡
愛知,2016,Inuyama,犬山
愛知,2017,Tokoname,常滑
愛知,2019,Konan,江南
愛知,2021,Komaki,小牧
愛知,2022,Inazawa,稲沢
愛知,2023,Shinshiro,新城
愛知,2024,Tokai,東海
愛知,2025,Obu,大府
愛知,2026,Chita,知多
愛知,2027,Takahama,高浜
愛知,2028,Chiryu,知立
愛知,2029,Owariasahi,尾張旭
愛知,2030,Iwakura,岩倉
愛知,2031,Toyoake,豊明
愛知,2032,Nissin,日進
愛知,2033,Tahara,田原
愛知,2034,Aisai,愛西
愛知,2035,Kiyosu,清須
愛知,2036,Kitanagoya,北名古屋
愛知,2037,Yatomi,弥富
愛知,2038,Miyoshi,みよし
愛知,2039,Ama,あま
愛知,2040,Nagakute,長久手
三重,2101,Tsu,津
三重,2102,Yokkaichi,四日市
三重,2103,Ise,伊勢
三重,2104,Matsusaka,松阪
三重,2105,Kuwana,桑名
三重,2107,Suzuka,鈴鹿
三重,2108,Nabari,名張
三重,2109,Owase,尾鷲
三重,2110,Kameyama,亀山
三重,2111,Toba,鳥羽
三重,2112,Kumano,熊野
三重,2115,Inabe,いなべ
三重,2116,Shima,志摩
三重,2117,Iga,伊賀
京都,2201,Kyoto,京都
京都,2202,Fukuchiyama,福知山
京都,2203,Maizuru,舞鶴
京都,2204,Ayabe,綾部
京都,2205,Uji,宇治
京都,2206,Miyazu,宮津
京都,2207,Kameoka,亀岡
京都,2208,Joyo,城陽
京都,2209,Nagaokakyo,長岡京
京都,2210,Muko,向日
京都,2211,Yawata,八幡
京都,2212,Kyotanabe,京田辺
京都,2213,Kyotango,京丹後
京都,2214,Nantan,南丹
京都,2215,Kizugawa,木津川
滋賀,2301,Otsu,大津
滋賀,2302,Hikone,彦根
滋賀,2303,Nagahama,長浜
滋賀,2304,Omihachiman,近江八幡
滋賀,2306,Kusatsu,草津
滋賀,2307,Moriyama,守山
滋賀,2308,Ritto,栗東
滋賀,2309,Koka,甲賀
滋賀,2310,Yasu,野洲
滋賀,2311,Konan,湖南
滋賀,2312,Takashima,高島
滋賀,2313,Higashioumi,東近江
滋賀,2314,Maibara,米原
奈良,2401,Nara,奈良
奈良,2402,Yamatotakada,大和高田
奈良,2403,Yamatokoriyama,大和郡山
奈良,2404,Tenri,天理
奈良,2405,Kashihara,橿原
奈良,2406,Sakurai,桜井
奈良,2407,Gojo,五條
奈良,2408,Gose,御所
奈良,2409,Ikoma,生駒
奈良,2410,Kashiba,香芝
奈良,2411,Katsuragi,葛城
奈良,2412,Uda,宇陀
大阪,2501,Osaka,大阪
大阪,2502,Sakai,堺
大阪,2503,Kishiwada,岸和田
大阪,2504,Toyonaka,豊中
大阪,2506,Ikeda,池田
大阪,2507,Suita,吹田
大阪,2508,Izumiotsu,泉大津
大阪,2509,Takatsuki,高槻
大阪,2510,Kaizuka,貝塚
大阪,2511,Moriguchi,守口
大阪,2512,Hirakata,枚方
大阪,2513,Ibaraki,茨木
大阪,2514,Yao,八尾
大阪,2515,Izumisano,泉佐野
大阪,2516,Tondabayashi,富田林
大阪,2517,Neyagawa,寝屋川
大阪,2518,Kawachinagano,河内長野
大阪,2521,Matsubara,松原
大阪,2522,Daito,大東
大阪,2523,Izumi,和泉
大阪,2524,Mino,箕面
大阪,2525,Kashiwara,柏原
大阪,2526,Habikino,羽曳野
大阪,2527,Kadoma,門真
大阪,2528,Settsu,摂津
大阪,2529,Fujiidera,藤井寺
大阪,2530,Takaishi,高石
大阪,2531,Higashiosaka,東大阪
大阪,2532,Sennan,泉南
大阪,2533,Shijonawate,四條畷
大阪,2534,Katano,交野
大阪,2535,Osakasayama,大阪狭山
大阪,2536,Hannan,阪南
和歌山,2601,Wakayama,和歌山
和歌山,2602,Shingu,新宮
和歌山,2603,Kainan,海南
和歌山,2604,Tanabe,田辺
和歌山,2605,Gobo,御坊
和歌山,2606,Hashimoto,橋本
和歌山,2607,Arida,有田
和歌山,2608,Kinokawa,紀の川
和歌山,2609,Iwade,岩出
兵庫,2701,Kobe,神戸
兵庫,2702,Himeji,姫路
兵庫,2703,Amagasaki,尼崎
兵庫,2704,Akashi,明石
兵庫,2705,Nishinomiya,西宮
兵庫,2706,Sumoto,洲本
兵庫,2707,Ashiya,芦屋
兵庫,2708,Itami,伊丹
兵庫,2709,Aioi,相生
兵庫,2710,Toyooka,豊岡
兵庫,2711,Kakogawa,加古川
兵庫,2713,Ako,赤穂
兵庫,2714,Nishiwaki,西脇
兵庫,2715,Takarazuka,宝塚
兵庫,2716,Miki,三木
兵庫,2717,Takasago,高砂
兵庫,2718,Kawanishi,川西
兵庫,2719,Ono,小野
兵庫,2720,Sanda,三田
兵庫,2721,Kasai,加西
兵庫,2723,Yabu,養父
兵庫,2724,Tanba,丹波
兵庫,2725,Minamiawaji,南あわじ
兵庫,2726,Asago,朝来
兵庫,2727,Awaji,淡路
兵庫,2728,Shiso,宍粟
兵庫,2729,Kato,加東
兵庫,2730,Tatsuno,たつの
兵庫,2731,Tanbasasayama,丹波篠山
富山,2801,Toyama,富山
富山,2802,Takaoka,高岡
富山,2804,Uozu,魚津
富山,2805,Himi,氷見
富山,2806,Namerikawa,滑川
富山,2807,Kurobe,黒部
富山,2808,Tonami,砺波
富山,2809,Oyabe,小矢部
富山,2810,Nanto,南砺
富山,2811,Imizu,射水
福井,2901,Fukui,福井
福井,2902,Tsuruga,敦賀
福井,2904,Obama,小浜
福井,2905,Ono,大野
福井,2906,Katsuyama,勝山
福井,2907,Sabae,鯖江
福井,2908,Awara,あわら
福井,2909,Echizen,越前
福井,2910,Sakai,坂井
石川,3001,Kanazawa,金沢
石川,3002,Nanao,七尾
石川,3003,Komatsu,小松
石川,3004,Wajima,輪島
石川,3005,Suzu,珠洲
石川,3006,Kaga,加賀
石川,3007,Hakui,羽咋
石川,3009,Kahoku,かほく
石川,3010,Hakusan,白山
石川,3011,Nomi,能美
石川,3012,Nonoichi,野々市
岡山,3101,Okayama,岡山
岡山,3102,Kurashiki,倉敷
岡山,3103,Tsuyama,津山
岡山,3104,Tamano,玉野
岡山,3107,Kasaoka,笠岡
岡山,3109,Ibara,井原
岡山,3110,Soja,総社
岡山,3111,Takahashi,高梁
岡山,3112,Niimi,新見
岡山,3113,Bizen,備前
岡山,3114,Setouchi,瀬戸内
岡山,3115,Akaiwa,赤磐
岡山,3116,Maniwa,真庭
岡山,3117,Mimasaka,美作
岡山,3118,Asakuchi,浅口
島根,3201,Matsue,松江
島根,3202,Hamada,浜田
島根,3203,Izumo,出雲
島根,3204,Masuda,益田
島根,3205,Oda,大田
島根,3206,Yasugi,安来
島根,3207,Gotsu,江津
島根,3209,Unnan,雲南
山口,3301,Yamaguchi,山口
山口,3302,Shimonoseki,下関
山口,3303,Ube,宇部
山口,3304,Hagi,萩
山口,3306,Hofu,防府
山口,3307,Kudamatsu,下松
山口,3308,Iwakuni,岩国
山口,3310,Hikari,光
山口,3311,Nagato,長門
山口,3312,Yanai,柳井
山口,3313,Mine,美祢
山口,3315,Shunan,周南
鳥取,3401,Tottori,鳥取
鳥取,3402,Kurayoshi,倉吉
鳥取,3403,Yonago,米子
鳥取,3404,Sakaiminato,境港
広島,3501,Hiroshima,広島
広島,3502,Kure,呉
広島,3503,Takehara,竹原
広島,3504,Mihara,三原
広島,3505,Onomichi,尾道
広島,3508,Fukuyama,福山
広島,3509,Fuchu,府中
広島,3510,Miyoshi,三次
広島,3511,Syoubara,庄原
広島,3512,Otake,大竹
広島,3513,Higashihiroshima,東広島
広島,3514,Hatsukaichi,廿日市
広島,3515,Akitakata,安芸高田
広島,3516,Etajima,江田島
香川,3601,Takamatsu,高松
香川,3602,Marugame,丸亀
香川,3603,Sakaide,坂出
香川,3604,Zentsuji,善通寺
香川,3606,Sanuki,さぬき
香川,3607,Higashikagawa,東かがわ
香川,3608,Mitoyo,三豊
徳島,3701,Tokushima,徳島
徳島,3702,Naruto,鳴門
徳島,3703,Komatsushima,小松島
徳島,3704,Anan,阿南
徳島,3705,Yoshinogawa,吉野川
徳島,3706,Awa,阿波
徳島,3707,Mima,美馬
徳島,3708,Miyoshi,三好
愛媛,3801,Matsuyama,松山
愛媛,3802,Imabari,今治
愛媛,3803,Uwajima,宇和島
愛媛,3804,Yawatahama,八幡浜
愛媛,3805,Niihama,新居浜
愛媛,3806,Saijo,西条
愛媛,3807,Ozu,大洲
愛媛,3810,Iyo,伊予
愛媛,3813,Shikokuchuo,四国中央
愛媛,3814,Seiyo,西予
愛媛,3815,Toon,東温
高知,3901,Kochi,高知
高知,3902,Muroto,室戸
高知,3903,Aki,安芸
高知,3904,Tosa,土佐
高知,3905,Susaki,須崎
高知,3907,Sukumo,宿毛
高知,3908,Tosashimizu,土佐清水
高知,3909,Nankoku,南国
高知,3910,Shimanto,四万十
高知,3911,Konan,香南
高知,3912,Kami,香美
福岡,4001,Fukuoka,福岡
福岡,4007,Kurume,久留米
福岡,4008,Omuta,大牟田
福岡,4009,Noogata,直方
福岡,4010,Iizuka,飯塚
福岡,4011,Tagawa,田川
福岡,4012,Yanagawa,柳川
福岡,4015,Yame,八女
福岡,4016,Chikugo,筑後
福岡,4017,Okawa,大川
福岡,4018,Yukuhashi,行橋
福岡,4019,Buzen,豊前
福岡,4020,Nakama,中間
福岡,4021,Kitakyushu,北九州
福岡,4022,Ogoori,小郡
福岡,4023,Kasuga,春日
福岡,4024,Chikushino,筑紫野
福岡,4025,Onojo,大野城
福岡,4026,Munakata,宗像
福岡,4027,Dazaifu,太宰府
福岡,4029,Koga,古賀
福岡,4030,Fukutsu,福津
福岡,4031,Ukiha,うきは
福岡,4032,Miyawaka,宮若
福岡,4033,Kama,嘉麻
福岡,4034,Asakura,朝倉
福岡,4035,Miyama,みやま
福岡,4036,Itoshima,糸島
福岡,4037,nakagawa,那珂川
佐賀,4101,Saga,佐賀
佐賀,4102,Karatsu,唐津
佐賀,4103,Tosu,鳥栖
佐賀,4104,Taku,多久
佐賀,4105,Imari,伊万里
佐賀,4106,Takeo,武雄
佐賀,4107,Kashima,鹿島
佐賀,4108,Ogi,小城
佐賀,4109,Ureshino,嬉野
佐賀,4110,Kanzaki,神埼
長崎,4201,Nagasaki,長崎
長崎,4202,Sasebo,佐世保
長崎,4203,Shimabara,島原
長崎,4204,Isahaya,諫早
長崎,4205,Omura,大村
長崎,4207,Hirado,平戸
長崎,4208,Matsuura,松浦
長崎,4209,Tsushima,対馬
長崎,4210,Iki,壱岐
長崎,4211,Goto,五島
長崎,4212,Saikai,西海
長崎,4213,Unzen,雲仙
長崎,4214,Minamishimabara,南島原
熊本,4301,Kumamoto,熊本
熊本,4302,Yatsushiro,八代
熊本,4303,Hitoyoshi,人吉
熊本,4304,Arao,荒尾
熊本,4305,Minamata,水俣
熊本,4306,Tamana,玉名
熊本,4308,Yamaga,山鹿
熊本,4310,Kikuchi,菊池
熊本,4311,Uto,宇土
熊本,4312,Kamiamakusa,上天草
熊本,4313,Uki,宇城
熊本,4314,Aso,阿蘇
熊本,4315,Amakusa,天草
熊本,4316,Koshi,合志
大分,4401,Oita,大分
大分,4402,Beppu,別府
大分,4403,Nakatsu,中津
大分,4404,Hita,日田
大分,4405,Saiki,佐伯
大分,4406,Usuki,臼杵
大分,4407,Tsukumi,津久見
大分,4408,Taketa,竹田
大分,4410,Bungotakada,豊後高田
大分,4411,Kitsuki,杵築
大分,4412,Usa,宇佐
大分,4413,Bungoono,豊後大野
大分,4414,Yufu,由布
大分,4415,Kunisaki,国東
宮崎,4501,Miyazaki,宮崎
宮崎,4502,Miyakonojo,都城
宮崎,4503,Nobeoka,延岡
宮崎,4504,Nichinan,日南
宮崎,4505,Kobayashi,小林
宮崎,4506,Hyuga,日向
宮崎,4507,Kushima,串間
宮崎,4508,Saito,西都
宮崎,4509,Ebino,えびの
鹿児島,4601,Kagoshima,鹿児島
鹿児島,4603,Kanoya,鹿屋
鹿児島,4604,Makurazaki,枕崎
鹿児島,4606,Akune,阿久根
鹿児島,4607,Izumi,出水
鹿児島,4610,Ibusuki,指宿
鹿児島,4614,Nishinoomote,西之表
鹿児島,4615,Tarumizu,垂水
鹿児島,4616,Satsumasendai,薩摩川内
鹿児島,4617,Hioki,日置
鹿児島,4618,Soo,曽於
鹿児島,4619,Kirishima,霧島
鹿児島,4620,Ichikikushikino,いちき串木野
鹿児島,4621,Minamisatsuma,南さつま
鹿児島,4622,Shibushi,志布志
鹿児島,4623,Amami,奄美
鹿児島,4624,Minamikyushu,南九州
鹿児島,4625,Isa,伊佐
鹿児島,4626,Aira,姶良
沖縄,4701,Naha,那覇
沖縄,4704,Ishigaki,石垣
沖縄,4706,Ginowan,宜野湾
沖縄,4708,Nago,名護
沖縄,4709,Urasoe,浦添
沖縄,4710,Itoman,糸満
沖縄,4711,Okinawa,沖縄
沖縄,4712,Tomigusuku,豊見城
沖縄,4713,Uruma,うるま
沖縄,4714,Miyakojima,宮古島
沖縄,4715,Nanjo,南城
